Time(ms),MCB1,MCB2,DATA1,DATA2
898.0,3.4705882352941178,13.0,4.09803921568627,12.5294117647059
907.0,3.8235294117647065,13.0,4.64705882352941,12.4117647058824
917.0,4.294117647058824,12.882352941176471,5.35294117647059,12.0588235294118
927.0,5.0,10.647058823529413,5.86274509803922,11.8627450980392
936.0,6.294117647058824,10.294117647058822,6.52941176470588,11.8235294117647
948.0,6.294117647058824,10.294117647058822,6.80392156862745,11.7058823529412
957.0,6.647058823529411,10.294117647058822,7.62745098039216,11.4313725490196
967.0,7.117647058823529,10.294117647058822,8.2156862745098,11.3137254901961
977.0,7.823529411764706,10.294117647058822,8.76470588235294,11.2745098039216
987.0,7.9411764705882355,9.941176470588236,9.0,10.7254901960784
996.0,8.058823529411764,9.352941176470587,9.03921568627451,10.6862745098039
1006.0,7.9411764705882355,9.352941176470587,9.03921568627451,10.6862745098039
1016.0,7.9411764705882355,9.235294117647058,9.03921568627451,10.6078431372549
1026.0,8.058823529411764,9.235294117647058,9.15686274509804,9.90196078431372
1036.0,7.9411764705882355,8.529411764705884,9.31372549019608,9.66666666666667
1045.0,8.058823529411764,7.470588235294116,9.74509803921569,8.80392156862746
1055.0,8.058823529411764,6.882352941176471,9.94117647058825,8.05882352941177
1065.0,8.764705882352942,6.764705882352942,9.7843137254902,7.74509803921569
1076.0,9.235294117647058,5.9411764705882355,10.1372549019608,7.3921568627451
1085.0,9.470588235294118,5.5882352941176485,10.7254901960784,6.37254901960784
1094.0,9.588235294117647,5.352941176470587,11.0392156862745,6.09803921568627
1104.0,10.176470588235293,4.2941176470588225,11.3529411764706,5.7843137254902
1113.0,10.529411764705882,3.9411764705882355,11.6666666666667,4.80392156862745
1123.0,10.764705882352942,3.7058823529411775,11.7843137254902,4.29411764705882
1133.0,10.882352941176471,2.882352941176471,11.9803921568628,3.70588235294118
1144.0,11.352941176470589,2.2941176470588225,12.2549019607843,3.03921568627451
1153.0,11.352941176470589,2.1764705882352935,13.2352941176471,2.41176470588235
1163.0,11.470588235294118,1.470588235294116,13.4705882352941,2.01960784313725
1172.0,11.470588235294118,1.0,13.8235294117647,1.27450980392157
1182.0,12.176470588235293,0.29411764705882426,13.8235294117647,0.921568627450981
1192.0,12.647058823529411,0.1764705882352935,13.6274509803921,0.921568627450981
1202.0,12.529411764705882,0.1764705882352935,13.7058823529412,0.764705882352942
1211.0,12.529411764705882,-0.0588235294117645,13.6274509803921,0.568627450980393
1221.0,12.529411764705882,-1.0,13.4705882352941,-0.098039215686275
1231.0,12.529411764705882,-1.3529411764705888,13.4313725490196,-0.490196078431373
1242.0,12.529411764705882,-1.7058823529411757,13.4705882352941,-1.15686274509804
1251.0,12.529411764705882,-2.4117647058823533,13.4705882352941,-2.01960784313725
1262.0,12.529411764705882,-2.764705882352942,13.4705882352941,-2.41176470588235
1270.0,12.529411764705882,-3.3529411764705888,13.5098039215686,-2.88235294117647
1280.0,12.529411764705882,-3.9411764705882355,13.4313725490196,-3.50980392156863
1290.0,12.647058823529411,-4.647058823529411,13.4705882352941,-3.98039215686274
1300.0,12.529411764705882,-4.882352941176471,13.4705882352941,-4.64705882352941
1310.0,12.529411764705882,-5.705882352941176,13.3921568627451,-5.31372549019608
1320.0,12.529411764705882,-6.529411764705882,13.1176470588235,-5.86274509803921
1330.0,12.529411764705882,-6.411764705882353,12.8823529411765,-6.25490196078431
1340.0,12.529411764705882,-7.117647058823529,12.7647058823529,-7.19607843137255
1349.0,11.588235294117647,-8.058823529411764,12.6470588235294,-7.7450980392157
1360.0,12.294117647058822,-8.176470588235293,12.1764705882353,-8.25490196078432
1368.0,11.705882352941178,-9.0,11.7843137254902,-8.76470588235294
1378.0,11.705882352941178,-9.0,11.3921568627451,-9.35294117647059
1388.0,11.705882352941178,-9.117647058823529,11.078431372549,-9.31372549019608
1398.0,11.705882352941178,-9.117647058823529,11.0392156862745,-9.54901960784314
1407.0,11.705882352941178,-9.235294117647058,10.921568627451,-9.31372549019608
1417.0,11.588235294117647,-9.470588235294118,10.7647058823529,-9.35294117647059
1427.0,10.882352941176471,-9.823529411764707,10.3725490196078,-9.47058823529411
1437.0,9.941176470588236,-10.058823529411764,9.82352941176471,-9.66666666666667
1447.0,9.235294117647058,-10.058823529411764,8.76470588235294,-9.70588235294118
1456.0,8.764705882352942,-10.764705882352942,8.21568627450981,-10.1372549019608
1466.0,8.058823529411764,-10.764705882352942,7.50980392156863,-10.6862745098039
1477.0,7.823529411764706,-10.764705882352942,7.23529411764706,-10.8039215686275
1485.0,6.882352941176471,-10.764705882352942,6.49019607843137,-10.8823529411765
1495.0,6.764705882352942,-11.0,5.90196078431372,-11.1176470588235
1505.0,5.470588235294118,-11.941176470588236,5.31372549019608,-11.2745098039216
1515.0,5.117647058823529,-12.058823529411764,4.92156862745098,-11.4313725490196
1524.0,4.529411764705882,-12.411764705882353,4.25490196078431,-11.8627450980392
1534.0,4.1764705882352935,-13.0,3.66666666666667,-12.0196078431373
1544.0,3.3529411764705888,-13.0,2.96078431372549,-12.2941176470588
1554.0,2.6470588235294112,-13.0,2.37254901960784,-12.7647058823529
1564.0,2.1764705882352935,-13.0,1.82352941176471,-13.156862745098
1574.0,1.3529411764705888,-13.235294117647058,1.31372549019608,-13.3921568627451
1583.0,1.3529411764705888,-13.352941176470589,1.19607843137255,-13.3137254901961
1593.0,1.3529411764705888,-13.352941176470589,1.19607843137255,-13.3137254901961
1603.0,1.3529411764705888,-13.352941176470589,1.0,-13.3137254901961
1613.0,1.3529411764705888,-13.352941176470589,0.921568627450981,-13.3137254901961
1623.0,1.117647058823529,-13.352941176470589,0.294117647058823,-13.3137254901961
1633.0,-0.1764705882352935,-13.352941176470589,-0.529411764705883,-13.3529411764706
1641.0,-0.764705882352942,-13.235294117647058,-1.23529411764706,-13.3529411764706
1651.0,-1.117647058823529,-13.235294117647058,-1.62745098039216,-13.1960784313726
1661.0,-2.0588235294117645,-13.117647058823529,-2.09803921568627,-12.9607843137255
1671.0,-2.647058823529413,-13.117647058823529,-2.76470588235294,-12.843137254902
1681.0,-2.882352941176471,-11.705882352941178,-3.0,-12.843137254902
1692.0,-3.352941176470587,-10.647058823529413,-3.62745098039215,-12.8039215686275
1700.0,-4.2941176470588225,-10.764705882352942,-4.68627450980392,-12.4901960784314
1710.0,-5.0,-9.352941176470587,-5.31372549019608,-12.0196078431373
1720.0,-4.647058823529413,-10.764705882352942,-5.74509803921569,-11.9411764705882
1730.0,-5.9411764705882355,-10.764705882352942,-6.37254901960784,-11.5882352941176
1740.0,-5.8235294117647065,-10.882352941176471,-7.11764705882353,-11.4705882352941
1750.0,-5.8235294117647065,-10.764705882352942,-7.74509803921569,-11.4705882352941
1759.0,-7.235294117647058,-10.764705882352942,-8.09803921568628,-11.5098039215686
1769.0,-7.470588235294116,-10.764705882352942,-8.64705882352941,-11.5098039215686
1778.0,-7.470588235294116,-10.764705882352942,-8.80392156862745,-11.4705882352941
1788.0,-7.470588235294116,-10.764705882352942,-8.80392156862745,-11.4705882352941
1798.0,-7.5882352941176485,-10.647058823529413,-8.84313725490196,-11.1960784313725
1807.0,-5.352941176470587,-10.058823529411764,-8.84313725490196,-10.8039215686275
1817.0,-5.352941176470587,-9.117647058823529,-8.88235294117647,-10.6862745098039
1827.0,-6.647058823529413,-7.823529411764706,-8.64705882352941,-10.0196078431373
1836.0,-7.235294117647058,-5.8235294117647065,-7.3921568627451,-8.76470588235294
1846.0,-7.352941176470587,-5.352941176470589,-6.09803921568627,-7.54901960784314
1856.0,-7.352941176470587,-6.411764705882353,-4.92156862745098,-6.41176470588235
1866.0,-5.7058823529411775,-6.411764705882353,-4.52941176470588,-5.98039215686275
1875.0,-3.7058823529411775,-6.0588235294117645,-4.41176470588235,-5.86274509803922
1885.0,-3.352941176470587,-4.647058823529411,-4.29411764705882,-5.47058823529412
1895.0,-3.470588235294116,-3.8235294117647065,-3.86274509803922,-4.92156862745098
1905.0,-3.352941176470587,-3.7058823529411757,-3.43137254901961,-4.76470588235294
1914.0,-3.352941176470587,-3.5882352941176467,-2.88235294117647,-4.45098039215686
